CUST_CODE,PROD_CODE,PROD,OPEN_DATE,BRANCH,GEO_LOC,PROVINCE,GENDER,LAST_TRANS_DATE,CURR_17,BAL_AFN_17,CURR_14,BAL_AFN_14,BAL_DIFF
103720,21,Demand,12/18/2014,Kishim,Rural,Badakhshan,M,6/14/2017,AFN,51.38,AFN,51.38,0
103721,21,Demand,12/16/2014,Kishim,Rural,Badakhshan,M,6/21/2017,AFN,10.31,AFN,10.31,0
103723,21,Demand,12/17/2014,Kishim,Rural,Badakhshan,M,6/3/2017,AFN,7500,AFN,7500,0
103732,21,Demand,12/22/2014,Kishim,Rural,Badakhshan,M,2/13/2017,AFN,3.36,AFN,3.36,0
103733,21,Demand,12/27/2014,Kishim,Rural,Badakhshan,M,2/9/2017,AFN,6.96,AFN,6.96,0
103741,21,Demand,12/24/2014,Kishim,Rural,Badakhshan,M,6/14/2017,AFN,2300,AFN,2300,0
103742,21,Demand,12/25/2014,Kishim,Rural,Badakhshan,M,6/28/2017,AFN,0.63,AFN,0.63,0
201597,21,Demand,11/25/2014,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/7/2017,AFN,55.8,AFN,55.8,0
202310,21,Demand,11/17/2014,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/3/2017,USD, -   ,AFN, -   ,0
202523,21,Demand,10/17/2012,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/22/2017,AFN,200003.56,AFN,200003.56,0
202524,21,Demand,10/16/2012,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/21/2017,AFN,396,AFN,396,0
202528,21,Demand,10/23/2012,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/21/2017,AFN,129.44,AFN,129.44,0
202529,21,Demand,10/16/2012,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/21/2017,AFN,88.9,AFN,88.9,0
202531,21,Demand,10/20/2012,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/22/2017,AFN,126.19,AFN,126.19,0
202532,21,Demand,10/17/2012,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/21/2017,AFN,129.45,AFN,129.45,0
202542,21,Demand,10/18/2012,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/21/2017,AFN,1839.41,AFN,1839.41,0
202554,21,Demand,10/20/2012,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/21/2017,AFN,27.56,AFN,27.56,0
202599,21,Demand,10/22/2012,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/21/2017,AFN,65.98,AFN,65.98,0
202608,21,Demand,12/20/2011,Jalalabad; Nanganhar,Urban,Nangarhar,0,6/29/2017,AFN,23672,AFN,23672,0
202609,21,Demand,12/20/2011,Jalalabad; Nanganhar,Urban,Nangarhar,0,6/29/2017,AFN,35870,AFN,35870,0
202668,21,Demand,9/28/2014,Jalalabad; Nanganhar,Urban,Nangarhar,M,3/7/2017,AFN, -   ,AFN,6.09,-6.09
202670,21,Demand,11/27/2014,Jalalabad; Nanganhar,Urban,Nangarhar,M,1/14/2017,AFN,11.25,AFN,11.25,0
202672,21,Demand,9/10/2012,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/22/2017,USD,2695.68,AFN, -   ,2695.68
202680,21,Demand,10/18/2012,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/21/2017,AFN,94.63,AFN,94.63,0
202685,21,Demand,10/26/2014,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/18/2017,AFN,57.61,AFN, -   ,57.61
202701,21,Demand,3/3/2013,Jalalabad; Nanganhar,Urban,Nangarhar,M,5/1/2017,USD,136.18,AFN,500,-363.82
202701,21,Demand,3/3/2013,Jalalabad; Nanganhar,Urban,Nangarhar,M,4/2/2017,AFN,500,AFN,500,0
202721,21,Demand,12/8/2013,Jalalabad; Nanganhar,Urban,Nangarhar,M,5/24/2017,AFN, -   ,AFN, -   ,0
202763,21,Demand,9/30/2014,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/5/2017,AFN,48.39,AFN,48.39,0
202768,21,Demand,10/27/2014,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/14/2017,AFN,2737,AFN,2737,0
202772,21,Demand,11/12/2014,Jalalabad; Nanganhar,Urban,Nangarhar,M,2/11/2017,AFN, -   ,AFN, -   ,0
202778,21,Demand,12/27/2014,Jalalabad; Nanganhar,Urban,Nangarhar,M,6/22/2017,AFN,44,AFN,44,0
300020,21,Demand,9/13/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/1/2017,AFN,2.5,AFN,2.5,0
300033,21,Demand,10/2/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,2/22/2017,AFN,1.69,AFN,1.69,0
300067,21,Demand,11/4/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/12/2017,AFN,5.21,AFN,5.21,0
300078,21,Demand,12/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/10/2017,USD,5382.51,USD,5382.51,0
300104,21,Demand,9/15/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,3/5/2017,AFN,3.44,AFN,3.44,0
300162,21,Demand,12/14/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/28/2017,AFN,5415.46,AFN,5415.46,0
300187,21,Demand,12/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/3/2017,AFN,35.23,AFN,35.23,0
300211,21,Demand,12/20/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/10/2017,AFN,48005.94,AFN,48005.94,0
300399,21,Demand,12/2/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/7/2017,AFN,0.23,AFN,0.23,0
300481,21,Demand,10/29/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,3/6/2017,AFN, -   ,AFN, -   ,0
300502,21,Demand,10/29/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/3/2017,AFN,43.08,AFN,43.08,0
300522,21,Demand,11/5/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/28/2017,AFN,13668,AFN,13668,0
300593,21,Demand,11/12/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/10/2017,AFN,24.88,AFN,24.88,0
300642,21,Demand,10/16/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,4/10/2017,AFN,5.77,AFN,5.77,0
300689,21,Demand,10/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/14/2017,AFN,8.03,AFN, -   ,8.03
300737,21,Demand,10/16/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/20/2017,AFN,1426.01,AFN,1426.01,0
300760,21,Demand,12/4/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/5/2017,AFN,0.89,AFN,0.89,0
300794,21,Demand,12/2/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/19/2017,AFN,4913,AFN,4913,0
300795,21,Demand,9/30/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/17/2017,AFN,5407.83,AFN,5407.83,0
300845,21,Demand,12/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/6/2017,AFN,9.84,AFN,9.84,0
300870,21,Demand,11/15/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/4/2017,AFN,5.45,AFN,5.45,0
300932,21,Demand,12/30/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/19/2017,AFN,144.34,AFN,144.34,0
300969,21,Demand,11/19/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/5/2017,AFN,2.27,AFN,2.27,0
301078,21,Demand,9/17/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/18/2017,AFN,5.5,AFN,5.5,0
301101,21,Demand,12/9/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/13/2017,AFN,11328,AFN,11328,0
301253,21,Demand,11/20/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/12/2017,AFN,67.17,AFN,67.17,0
301265,21,Demand,10/8/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/3/2017,AFN,532.3,AFN,532.3,0
301266,21,Demand,9/30/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/12/2017,AFN,47.42,AFN,47.42,0
301307,21,Demand,11/15/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/7/2017,AFN,55.74,AFN,55.74,0
301309,21,Demand,9/27/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/12/2017,AFN,23.7,AFN,23.7,0
301388,21,Demand,12/27/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/20/2017,AFN,5,AFN,5,0
301399,21,Demand,10/14/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/3/2017,AFN,10.44,AFN,10.44,0
301409,21,Demand,11/10/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/13/2017,AFN,19.12,AFN,19.12,0
301594,21,Demand,12/14/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/7/2017,AFN,3.22,AFN,3.22,0
301643,21,Demand,10/20/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,1/3/2017,AFN,0.96,AFN,0.96,0
301654,21,Demand,11/15/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/11/2017,AFN,8.52,AFN,8.52,0
301773,21,Demand,11/4/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/20/2017,AFN,11.47,AFN,11.47,0
301774,21,Demand,11/19/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/7/2017,AFN,23.22,AFN,23.22,0
301780,21,Demand,11/12/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/7/2017,AFN,46.74,AFN,46.74,0
301840,21,Demand,10/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,3/8/2017,AFN, -   ,AFN, -   ,0
301864,21,Demand,10/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/12/2017,AFN,2250,AFN,2250,0
301895,21,Demand,12/2/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/10/2017,AFN,20.51,AFN,20.51,0
302081,21,Demand,12/30/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/24/2017,AFN,7.17,AFN,7.17,0
302093,21,Demand,11/12/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/10/2017,AFN,9846,AFN,9846,0
302194,21,Demand,9/28/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/12/2017,AFN,25.82,AFN,25.82,0
302239,21,Demand,10/2/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/21/2017,AFN,15.05,AFN,15.05,0
302305,21,Demand,11/30/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/20/2017,AFN,49.69,AFN,49.69,0
302342,21,Demand,9/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/17/2017,AFN,8.64,AFN,8.64,0
302553,21,Demand,12/2/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/18/2017,AFN,12.74,AFN,12.74,0
302573,21,Demand,11/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/24/2017,AFN,0.94,AFN,0.94,0
302739,21,Demand,12/27/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/19/2017,AFN,14.82,AFN,14.82,0
302775,21,Demand,9/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/1/2017,AFN,62.73,AFN,62.73,0
302795,21,Demand,10/13/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,3/27/2017,AFN,10.9,AFN,10.9,0
302800,21,Demand,11/20/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/1/2017,AFN,7879.72,AFN,7879.72,0
302854,21,Demand,11/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/29/2017,AFN,2876.2,AFN,2876.2,0
302944,21,Demand,12/9/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/13/2017,AFN,35.28,AFN,35.28,0
302956,21,Demand,10/14/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/6/2017,AFN,1.67,AFN,1.67,0
302967,21,Demand,5/18/2011,Shiberghan; Jawzjan,Urban,Jawzjan,M,4/20/2017,AFN,141.26,AFN,141.26,0
303081,21,Demand,10/1/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/7/2017,AFN, -   ,AFN, -   ,0
303198,21,Demand,9/29/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/24/2017,AFN,2234.69,AFN,2234.69,0
303200,21,Demand,12/6/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/20/2017,AFN,2754.49,AFN,2754.49,0
303269,21,Demand,12/20/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/21/2017,AFN,7.37,AFN,7.37,0
303293,21,Demand,9/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/18/2017,AFN,16.25,AFN,16.25,0
303330,21,Demand,10/29/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/6/2017,AFN,30245,AFN,30245,0
303406,21,Demand,11/12/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/15/2017,AFN,6017.47,AFN,6017.47,0
303419,21,Demand,11/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/8/2017,AFN,14.55,AFN,14.55,0
303464,21,Demand,11/13/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/8/2017,AFN,2708.44,AFN,2708.44,0
303509,21,Demand,10/15/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/1/2017,AFN,21.54,AFN,21.54,0
303554,21,Demand,12/27/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/18/2017,AFN,3000.52,AFN,3000.52,0
303565,21,Demand,12/8/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,4/15/2017,AFN,0.66,AFN,0.66,0
303589,21,Demand,11/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,3/4/2017,AFN,1.14,AFN,1.14,0
303657,21,Demand,11/8/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/8/2017,AFN,9.83,AFN,9.83,0
303706,21,Demand,12/8/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/19/2017,AFN, -   ,AFN, -   ,0
303773,21,Demand,9/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/21/2017,AFN,5.75,AFN,5.75,0
303811,21,Demand,10/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/29/2017,AFN,7683.89,AFN,7683.89,0
303949,21,Demand,11/17/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/10/2017,AFN,4500.83,AFN,4500.83,0
303987,21,Demand,10/13/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/13/2017,AFN,4505,AFN,4505,0
304028,21,Demand,10/1/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/15/2017,AFN, -   ,AFN, -   ,0
304075,21,Demand,9/15/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/18/2017,AFN,90.64,AFN,90.64,0
304080,21,Demand,10/28/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,3/2/2017,AFN,9.78,AFN,9.78,0
304119,21,Demand,11/16/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/15/2017,AFN,4507.5,AFN,4507.5,0
304298,21,Demand,12/28/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/11/2017,AFN,178.34,AFN,178.34,0
304462,21,Demand,11/12/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/20/2017,AFN,3.81,AFN,3.81,0
304468,21,Demand,9/21/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,1/1/2017,AFN,0.33,AFN,0.33,0
304820,21,Demand,12/27/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,3/12/2017,AFN,8.08,AFN,8.08,0
305126,21,Demand,9/16/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/6/2017,AFN,0.74,AFN,0.74,0
305144,21,Demand,10/14/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/6/2017,AFN,30.82,AFN,30.82,0
305161,21,Demand,12/4/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/18/2017,AFN,2100,AFN,2100,0
305198,21,Demand,11/10/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/17/2017,AFN,13,AFN,13,0
305231,21,Demand,10/28/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/1/2017,AFN,12.17,AFN,12.17,0
305333,21,Demand,10/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/1/2017,AFN,40.29,AFN,40.29,0
305345,21,Demand,9/27/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/24/2017,AFN,10933,AFN,10933,0
305415,21,Demand,10/1/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/19/2017,AFN,6.72,AFN, -   ,6.72
305427,21,Demand,10/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/15/2017,AFN,7506.73,AFN,7506.73,0
305434,21,Demand,9/24/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/3/2017,AFN,87.74,AFN,87.74,0
305440,21,Demand,9/30/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/17/2017,AFN,29.87,AFN,29.87,0
305513,21,Demand,11/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/1/2017,AFN,11500,AFN,11500,0
305557,21,Demand,9/28/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/1/2017,AFN,21.16,AFN,21.16,0
305657,21,Demand,12/6/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/8/2017,AFN,4.19,AFN,4.19,0
305676,21,Demand,12/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,4/1/2017,AFN, -   ,AFN, -   ,0
305678,21,Demand,10/2/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/12/2017,AFN,12.9,AFN,12.9,0
305777,21,Demand,10/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/1/2017,AFN,13.4,AFN,13.4,0
305916,21,Demand,9/17/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/4/2017,AFN,11.15,AFN,11.15,0
305957,21,Demand,11/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/20/2017,AFN,192,AFN,192,0
305977,21,Demand,9/30/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/5/2017,AFN,1.51,AFN,1.51,0
305994,21,Demand,11/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,2/4/2017,AFN,6.02,AFN,6.02,0
306020,21,Demand,9/21/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/12/2017,AFN,3756.44,AFN,3756.44,0
306154,21,Demand,11/17/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/5/2017,AFN,5900,AFN,5900,0
306170,21,Demand,10/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/10/2017,AFN,9.26,AFN,9.26,0
306181,21,Demand,12/2/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/21/2017,AFN,5679.32,AFN,5679.32,0
306260,21,Demand,12/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/3/2017,AFN,9000,AFN,9000,0
306322,21,Demand,9/21/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,1/8/2017,AFN,1.89,AFN,1.89,0
306415,21,Demand,10/1/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/18/2017,AFN,2408.85,AFN,2408.85,0
306435,21,Demand,10/8/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,4/11/2017,AFN,9.39,AFN,9.39,0
306459,21,Demand,11/27/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/28/2017,AFN,4926.19,AFN,4926.19,0
306548,21,Demand,10/29/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/14/2017,AFN,16.13,AFN,16.13,0
306600,21,Demand,11/17/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/21/2017,AFN,6.32,AFN,6.32,0
306672,21,Demand,12/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/4/2017,AFN,1.64,AFN,1.64,0
306675,21,Demand,10/28/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/7/2017,AFN,47.5,AFN,47.5,0
306724,21,Demand,9/29/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/7/2017,AFN,33.19,AFN,33.19,0
306756,21,Demand,11/13/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/11/2017,AFN,11.3,AFN,11.3,0
306788,21,Demand,12/11/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/17/2017,AFN,10,AFN,10,0
306797,21,Demand,9/21/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/8/2017,AFN,78.12,AFN,78.12,0
306828,21,Demand,9/27/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/12/2017,AFN,375,AFN,375,0
306873,21,Demand,10/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/7/2017,AFN,55.89,AFN,55.89,0
307016,21,Demand,10/29/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/21/2017,AFN,5.01,AFN,5.01,0
307079,21,Demand,10/15/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/17/2017,AFN,3.73,AFN,3.73,0
307141,21,Demand,10/29/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/6/2017,AFN,20.15,AFN,20.15,0
307188,21,Demand,10/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/18/2017,AFN,18.76,AFN,18.76,0
307224,21,Demand,11/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/22/2017,AFN,2.35,AFN,2.35,0
307264,21,Demand,11/15/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/13/2017,AFN,12.5,AFN,12.5,0
307267,21,Demand,12/9/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/17/2017,AFN,3007.51,AFN,3007.51,0
307279,21,Demand,10/27/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/12/2017,AFN,125,AFN, -   ,125
307331,21,Demand,12/2/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/21/2017,AFN,9,AFN,9,0
307333,21,Demand,12/8/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,2/13/2017,AFN,0.85,AFN,0.85,0
307342,21,Demand,12/9/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/7/2017,AFN,6375,AFN,6375,0
307420,21,Demand,10/15/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/1/2017,AFN,48.55,AFN,48.55,0
307423,21,Demand,12/11/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,1/28/2017,AFN, -   ,AFN, -   ,0
307448,21,Demand,11/12/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/1/2017,AFN,33.6,AFN,33.6,0
307463,21,Demand,10/2/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/20/2017,AFN,3003.84,AFN,3003.84,0
307507,21,Demand,1/8/2014,Shiberghan; Jawzjan,Urban,Jawzjan,0,6/29/2017,AFN,231000,AFN,231000,0
307520,21,Demand,11/17/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/18/2017,AFN,15.44,AFN,15.44,0
307601,21,Demand,9/15/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/14/2017,AFN,3.08,AFN,3.08,0
307632,21,Demand,2/24/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/6/2017,AFN,90,AFN,90,0
307668,21,Demand,11/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/13/2017,AFN,3020,AFN,3020,0
307680,21,Demand,12/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/1/2017,AFN,7.83,AFN,7.83,0
307751,21,Demand,11/27/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/1/2017,AFN,123,AFN,123,0
307758,21,Demand,4/17/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/17/2017,AFN,50,AFN,50,0
307767,21,Demand,12/27/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,4/13/2017,AFN,4.59,AFN,4.59,0
307783,21,Demand,4/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,3/13/2017,AFN,60,AFN,60,0
307799,21,Demand,4/30/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/13/2017,AFN,10050,AFN,10050,0
307837,21,Demand,5/12/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,5/29/2017,AFN,50,AFN,50,0
307881,21,Demand,12/31/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/1/2017,AFN,5447,AFN,5447,0
307915,21,Demand,12/14/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/10/2017,AFN,8.24,AFN,8.24,0
308126,21,Demand,11/30/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/12/2017,AFN,8.53,AFN,8.53,0
308129,21,Demand,10/2/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/28/2017,AFN,4780.85,AFN,4780.85,0
308133,21,Demand,10/30/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/1/2017,AFN, -   ,AFN, -   ,0
308158,21,Demand,9/16/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/15/2017,AFN,53.42,AFN,53.42,0
308162,21,Demand,9/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/1/2017,AFN, -   ,AFN, -   ,0
308165,21,Demand,9/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/14/2017,AFN,14.71,AFN,14.71,0
308181,21,Demand,9/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/1/2017,AFN,10,AFN,10,0
308182,21,Demand,9/21/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/24/2017,AFN,16.39,AFN,16.39,0
308183,21,Demand,9/16/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,1/28/2017,AFN, -   ,AFN, -   ,0
308184,21,Demand,9/27/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/14/2017,AFN,0.67,AFN,0.67,0
308188,21,Demand,9/30/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/13/2017,AFN,6.09,AFN,6.09,0
308189,21,Demand,9/30/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/15/2017,AFN, -   ,AFN, -   ,0
308194,21,Demand,10/2/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/19/2017,AFN,66.19,AFN,66.19,0
308195,21,Demand,9/18/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,3/12/2017,AFN,34.44,AFN,34.44,0
308197,21,Demand,9/30/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,5/4/2017,AFN, -   ,AFN, -   ,0
308198,21,Demand,10/26/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/12/2017,AFN,9764.56,AFN,9764.56,0
308208,21,Demand,9/22/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/3/2017,AFN,47.34,AFN,47.34,0
308226,21,Demand,10/1/2014,Shiberghan; Jawzjan,Urban,Jawzjan,M,6/18/2017,AFN,0.69,AFN,0.69,0
308227,21,Demand,9/28/2014,Shiberghan; Jawzjan,Urban,Jawzjan,F,6/3/2017,AFN,15.32,AFN,15.32,0
